sample_id,abs_diag_mae_dx,abs_diag_max_error_dx,abs_diag_mae_dy,abs_diag_max_error_dy,positive_branch_mae_dx,positive_branch_max_error_dx,positive_branch_mae_dy,positive_branch_max_error_dy,oracle_signed_mae_dx,oracle_signed_max_error_dx,oracle_signed_mae_dy,oracle_signed_max_error_dy,fraction_negative_dx,fraction_negative_dy,fraction_positive_dx,fraction_positive_dy,sign_lost,strict_signed_diagonal_invertible,status
sample_001044,2.2988696978974167e-09,1.8782178923260062e-08,1.208970323242886e-09,1.1635884922256423e-08,0.010342923752020934,0.5188199388206518,0.08948125964877404,1.433493951125845,2.2988696978974167e-09,1.8782178923260062e-08,1.208970323242886e-09,1.1635884922256423e-08,0.03125,0.16964285714285715,0.96875,0.8303571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001045,1.7800746580034508e-09,1.8717468575069063e-08,2.2610347928562117e-09,1.740403676731006e-08,0.06987927578577158,1.4651940312050162,0.316614261200046,1.5946853645212,1.7800746580034508e-09,1.8717468575069063e-08,2.2610347928562117e-09,1.740403676731006e-08,0.21428571428571427,0.4955357142857143,0.7857142857142857,0.5044642857142857,True,False,not_strictly_invertible_from_diagonal
sample_001046,1.4169174811311263e-09,1.1711543068670949e-08,2.618428697242316e-09,1.3607712401331185e-08,0.20525203992343707,1.2692922527122188,0.41330720884444155,1.3768433393552737,1.4169174811311263e-09,1.1711543068670949e-08,2.618428697242316e-09,1.3607712401331185e-08,0.4375,0.6294642857142857,0.5625,0.3705357142857143,True,False,not_strictly_invertible_from_diagonal
sample_001047,2.2154985972582644e-09,1.2976096974703921e-08,1.5025300869235225e-09,1.4373929602129465e-08,0.3383436798030951,1.3506757810084917,0.2587278122430564,1.1917068268772968,2.2154985972582644e-09,1.2976096974703921e-08,1.5025300869235225e-09,1.4373929602129465e-08,0.5357142857142857,0.6830357142857143,0.4642857142857143,0.3169642857142857,True,False,not_strictly_invertible_from_diagonal
sample_001048,2.0428392785660064e-09,1.8717471905738137e-08,2.880290020985475e-09,1.606784394425631e-08,0.07276896169336322,0.6740299342373233,0.03392179530710086,0.6976200946218216,2.0428392785660064e-09,1.8717471905738137e-08,2.880290020985475e-09,1.606784394425631e-08,0.41517857142857145,0.08482142857142858,0.5848214285714286,0.9151785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001049,2.443646538923825e-09,1.2216013867138997e-08,1.0901504438859701e-09,7.658133516219578e-09,0.059139298638624736,1.146054348695516,0.030536262752279802,0.6783472009053405,2.443646538923825e-09,1.2216013867138997e-08,1.0901504438859701e-09,7.658133516219578e-09,0.15625,0.125,0.84375,0.875,True,False,not_strictly_invertible_from_diagonal
sample_001050,2.4063585154054927e-09,1.5945463283095762e-08,2.1386633786778737e-09,1.7748885139390325e-08,0.0721824609503159,0.5967155959651628,0.16640985256818422,1.706818517597664,2.4063585154054927e-09,1.5945463283095762e-08,2.1386633786778737e-09,1.7748885139390325e-08,0.29017857142857145,0.15625,0.7098214285714286,0.84375,True,False,not_strictly_invertible_from_diagonal
sample_001051,8.163866304222969e-10,1.0482435919278998e-08,1.9200004747841097e-09,1.3077949390094545e-08,0.13348091025021808,1.1972097120896625,0.3072150785598947,1.1525770116857914,8.163866304222969e-10,1.0482435919278998e-08,1.9200004747841097e-09,1.3077949390094545e-08,0.39285714285714285,0.6205357142857143,0.6071428571428571,0.3794642857142857,True,False,not_strictly_invertible_from_diagonal
sample_001052,2.2317289184369792e-09,1.6310554573628622e-08,1.5771642331577876e-09,1.7557443721116783e-08,0.057748304730903026,0.9367824397783296,0.030508887057784265,0.8979413124787815,2.2317289184369792e-09,1.6310554573628622e-08,1.5771642331577876e-09,1.7557443721116783e-08,0.21875,0.09375,0.78125,0.90625,True,False,not_strictly_invertible_from_diagonal
sample_001053,3.6956586462308556e-09,1.8723748884674762e-08,1.668207376547902e-09,1.903175894657494e-08,0.07759462185259257,1.0699026182552651,0.1642028041259522,1.459191141823407,3.6956586462308556e-09,1.8723748884674762e-08,1.668207376547902e-09,1.903175894657494e-08,0.16071428571428573,0.2767857142857143,0.8392857142857143,0.7232142857142857,True,False,not_strictly_invertible_from_diagonal
sample_001054,2.5027280796825775e-09,1.4166562811723793e-08,1.3256718923714143e-09,1.1965399671076682e-08,0.09773548472989035,1.0809475451666561,1.3256718923714143e-09,1.1965399671076682e-08,2.5027280796825775e-09,1.4166562811723793e-08,1.3256718923714143e-09,1.1965399671076682e-08,0.24107142857142858,0.0,0.7589285714285714,1.0,True,False,not_strictly_invertible_from_diagonal
sample_001055,4.563645774606503e-09,2.0271561429474616e-08,1.639655394961317e-09,1.8112709221362877e-08,0.6856587502729725,1.51460544980954,0.19891850755373444,1.496568825366972,4.563645774606503e-09,2.0271561429474616e-08,1.639655394961317e-09,1.8112709221362877e-08,0.8392857142857143,0.6875,0.16071428571428573,0.3125,True,False,not_strictly_invertible_from_diagonal
sample_001056,7.269892386314327e-10,9.385467625300237e-09,1.8488728930392645e-09,1.236461022458002e-08,0.09821947612603006,0.733323654204529,0.24138169346688004,1.160169359348731,7.269892386314327e-10,9.385467625300237e-09,1.8488728930392645e-09,1.236461022458002e-08,0.36160714285714285,0.45089285714285715,0.6383928571428571,0.5491071428571429,True,False,not_strictly_invertible_from_diagonal
sample_001057,2.779792033402979e-09,1.6994429197225713e-08,9.0201067622861e-10,1.1914004893753827e-08,2.779792033402979e-09,1.6994429197225713e-08,0.11128840523861859,1.3038399865519037,2.779792033402979e-09,1.6994429197225713e-08,9.0201067622861e-10,1.1914004893753827e-08,0.0,0.20535714285714285,1.0,0.7946428571428571,True,False,not_strictly_invertible_from_diagonal
sample_001058,1.8995051204103576e-09,1.6654249201941695e-08,1.166246865866799e-09,1.2364606893910945e-08,0.03226924208957857,0.6600784806243118,0.06367587645184627,0.8477149963538579,1.8995051204103576e-09,1.6654249201941695e-08,1.166246865866799e-09,1.2364606893910945e-08,0.18303571428571427,0.20982142857142858,0.8169642857142857,0.7901785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001059,3.031944455845662e-09,1.9750644009164375e-08,2.0682049842597107e-09,1.9327607625463372e-08,0.5038615654943583,1.4477546670681187,0.30205530552308085,1.4253175614245506,3.031944455845662e-09,1.9750644009164375e-08,2.0682049842597107e-09,1.9327607625463372e-08,0.6964285714285714,0.7544642857142857,0.30357142857142855,0.24553571428571427,True,False,not_strictly_invertible_from_diagonal
sample_001060,1.57912458770046e-09,1.1653632392416569e-08,1.7827887255132606e-09,1.6799771573872135e-08,0.0640389180386463,1.1675628606842692,0.14240869446265494,1.4965688253669704,1.57912458770046e-09,1.1653632392416569e-08,1.7827887255132606e-09,1.6799771573872135e-08,0.17410714285714285,0.29464285714285715,0.8258928571428571,0.7053571428571429,True,False,not_strictly_invertible_from_diagonal
sample_001061,3.2742107602106077e-09,1.7032844468189978e-08,1.7216609693079168e-09,1.606784394425631e-08,0.10615021967294787,0.9954948339466492,0.15835862458200006,1.5590597105827473,3.2742107602106077e-09,1.7032844468189978e-08,1.7216609693079168e-09,1.606784394425631e-08,0.20089285714285715,0.27232142857142855,0.7991071428571429,0.7276785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001062,2.2536402642245334e-09,1.712804720277461e-08,1.289494324905788e-09,1.0323322197081097e-08,0.05919120129973267,1.1890713622095195,0.046729972100918386,0.8255219792858206,2.2536402642245334e-09,1.712804720277461e-08,1.289494324905788e-09,1.0323322197081097e-08,0.14732142857142858,0.15178571428571427,0.8526785714285714,0.8482142857142857,True,False,not_strictly_invertible_from_diagonal
sample_001063,3.331346331208607e-09,1.6369910760261064e-08,1.899317282138093e-09,1.8548475533286535e-08,0.5822282369278439,1.740735341862902,0.2901101308123624,1.7798218662479355,3.331346331208607e-09,1.6369910760261064e-08,1.899317282138093e-09,1.8548475533286535e-08,0.71875,0.8125,0.28125,0.1875,True,False,not_strictly_invertible_from_diagonal
sample_001064,2.292439605668657e-09,1.262079807329286e-08,1.7716823070579073e-09,1.0130706773470166e-08,0.1378057088495493,1.3245167829143212,0.01513907312250688,0.5218280086188014,2.292439605668657e-09,1.262079807329286e-08,1.7716823070579073e-09,1.0130706773470166e-08,0.46875,0.13839285714285715,0.53125,0.8616071428571429,True,False,not_strictly_invertible_from_diagonal
sample_001065,3.3188170559969273e-09,1.852806130742124e-08,1.3506473688226165e-09,9.81530373644901e-09,0.5481761380499125,1.572736534801617,0.21320761126955098,1.5105854777411638,3.3188170559969273e-09,1.852806130742124e-08,1.3506473688226165e-09,9.81530373644901e-09,0.6964285714285714,0.6919642857142857,0.30357142857142855,0.3080357142857143,True,False,not_strictly_invertible_from_diagonal
sample_001066,1.659062043557981e-09,1.7379853445298465e-08,1.287621010683939e-09,1.2230338297669618e-08,0.1634677273973064,1.6163348410390475,0.2222209188687724,1.404292592780442,1.659062043557981e-09,1.7379853445298465e-08,1.287621010683939e-09,1.2230338297669618e-08,0.23214285714285715,0.47767857142857145,0.7678571428571429,0.5223214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001067,2.495390008038325e-09,1.2585919639818144e-08,1.1902980986866164e-09,6.2446053328280016e-09,0.1058673488406275,1.0513006704543326,0.0008173780744833743,0.06803913007576395,2.495390008038325e-09,1.2585919639818144e-08,1.1902980986866164e-09,6.2446053328280016e-09,0.3080357142857143,0.022321428571428572,0.6919642857142857,0.9776785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001068,1.6611851032724144e-09,1.3140746712991813e-08,2.5526060960620164e-09,1.3453087088777238e-08,0.3056163974034982,1.1913965968653852,0.03193506061336864,0.2052854414824647,1.6611851032724144e-09,1.3140746712991813e-08,2.5526060960620164e-09,1.3453087088777238e-08,0.8660714285714286,0.27232142857142855,0.13392857142857142,0.7276785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001069,1.451124506515353e-09,1.2333548182752452e-08,2.407572466072254e-09,1.854847886395561e-08,0.07007780328864091,0.6827495962409769,0.04283732984960483,0.8915170174587954,1.451124506515353e-09,1.2333548182752452e-08,2.407572466072254e-09,1.854847886395561e-08,0.47767857142857145,0.14285714285714285,0.5223214285714286,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_001070,2.2592400186774116e-09,1.7625588766279066e-08,1.3852840998679326e-09,1.1970883839751423e-08,0.028887777946811827,0.8426100847063722,0.1826869933899133,1.4644473696680889,2.2592400186774116e-09,1.7625588766279066e-08,1.3852840998679326e-09,1.1970883839751423e-08,0.07589285714285714,0.3080357142857143,0.9241071428571429,0.6919642857142857,True,False,not_strictly_invertible_from_diagonal
sample_001071,1.1379354025609424e-09,1.4696547645520752e-08,1.6405284886249857e-09,1.6021257764897712e-08,0.0030960004643624845,0.12178462395280602,0.259040683892197,1.4259015754519533,1.1379354025609424e-09,1.4696547645520752e-08,1.6405284886249857e-09,1.6021257764897712e-08,0.05357142857142857,0.35267857142857145,0.9464285714285714,0.6473214285714286,True,False,not_strictly_invertible_from_diagonal
sample_001072,1.6256178668372514e-09,1.4645835877402646e-08,2.4752199769184664e-09,1.8548482194624683e-08,0.13201984843684125,1.0024705857837464,0.4049796110992491,1.5193458740216848,1.6256178668372514e-09,1.4645835877402646e-08,2.4752199769184664e-09,1.8548482194624683e-08,0.36607142857142855,0.6919642857142857,0.6339285714285714,0.3080357142857143,True,False,not_strictly_invertible_from_diagonal
sample_001073,2.368117122273178e-09,2.0151647239785575e-08,1.4058907531506216e-09,1.1044791747849558e-08,0.057679533700369504,1.0129341765932005,0.029682384512102398,0.8307782209645935,2.368117122273178e-09,2.0151647239785575e-08,1.4058907531506216e-09,1.1044791747849558e-08,0.20535714285714285,0.11160714285714286,0.7946428571428571,0.8883928571428571,True,False,not_strictly_invertible_from_diagonal
sample_001074,3.786622425236503e-09,1.9368524450946722e-08,2.1450965250471606e-09,1.606784394425631e-08,0.6163633818856231,1.8889696345019846,0.4024179756977903,1.8428967853690281,3.786622425236503e-09,1.9368524450946722e-08,2.1450965250471606e-09,1.606784394425631e-08,0.6071428571428571,0.7589285714285714,0.39285714285714285,0.24107142857142858,True,False,not_strictly_invertible_from_diagonal
sample_001075,2.051185372185708e-09,1.2620804734631008e-08,1.5550183445970547e-09,1.140897920581807e-08,0.3643910769261245,1.217555598986809,0.0442921814984995,0.6871076048536956,2.051185372185708e-09,1.2620804734631008e-08,1.5550183445970547e-09,1.140897920581807e-08,0.8928571428571429,0.36607142857142855,0.10714285714285714,0.6339285714285714,True,False,not_strictly_invertible_from_diagonal
sample_001076,2.266646280794754e-09,1.4166565920348262e-08,1.6181943297699727e-09,1.4373929602129465e-08,0.14040863208764026,1.1193140651421172,3.912512319289911e-06,0.0008760402909236668,2.266646280794754e-09,1.4166565920348262e-08,1.6181943297699727e-09,1.4373929602129465e-08,0.35267857142857145,0.004464285714285714,0.6473214285714286,0.9955357142857143,True,False,not_strictly_invertible_from_diagonal
sample_001077,2.5276045282108736e-09,1.975065722081837e-08,1.5918180471272145e-09,1.903175894657494e-08,0.029793481300041835,0.5577677719365899,0.029596345043048033,0.7922324480784956,2.5276045282108736e-09,1.975065722081837e-08,1.5918180471272145e-09,1.903175894657494e-08,0.17410714285714285,0.11160714285714286,0.8258928571428571,0.8883928571428571,True,False,not_strictly_invertible_from_diagonal
sample_001078,1.8497916678877336e-09,1.5266151565107577e-08,1.3817234743128378e-09,1.4598433351054041e-08,0.36930367259449975,1.6738846054736078,0.17003264327266238,1.4878084359835007,1.8497916678877336e-09,1.5266151565107577e-08,1.3817234743128378e-09,1.4598433351054041e-08,0.5357142857142857,0.5089285714285714,0.4642857142857143,0.49107142857142855,True,False,not_strictly_invertible_from_diagonal
sample_001079,2.362863136237937e-09,2.0271561429474616e-08,1.912851274107794e-09,1.352634249052187e-08,0.404118743419442,1.5268129792869658,0.28665681169980256,1.5210979746937818,2.362863136237937e-09,2.0271561429474616e-08,1.912851274107794e-09,1.352634249052187e-08,0.6026785714285714,0.65625,0.39732142857142855,0.34375,True,False,not_strictly_invertible_from_diagonal
sample_001080,2.334457168148172e-09,1.9803869100165628e-08,9.562911328810383e-10,1.8733315454433352e-08,0.35809397559346706,1.740735341862902,0.08715949183729124,1.4264856370717651,2.334457168148172e-09,1.9803869100165628e-08,9.562911328810383e-10,1.8733315454433352e-08,0.45089285714285715,0.32589285714285715,0.5491071428571429,0.6741071428571429,True,False,not_strictly_invertible_from_diagonal
sample_001081,2.224986924101468e-09,1.7594028012268836e-08,1.4931053165572801e-09,1.8392880329898276e-08,0.37731745788635046,1.6320302365427597,0.11715083624571714,1.5473791654535523,2.224986924101468e-09,1.7594028012268836e-08,1.4931053165572801e-09,1.8392880329898276e-08,0.6160714285714286,0.34375,0.38392857142857145,0.65625,True,False,not_strictly_invertible_from_diagonal
sample_001082,3.4178674289111183e-09,1.813231409464322e-08,1.0807477483322684e-09,1.3697836864778878e-08,0.5697650882809673,1.6244731899916718,0.17079005289637655,1.4971528769444467,3.4178674289111183e-09,1.813231409464322e-08,1.0807477483322684e-09,1.3697836864778878e-08,0.6339285714285714,0.6651785714285714,0.36607142857142855,0.33482142857142855,True,False,not_strictly_invertible_from_diagonal
sample_001083,3.406326916733232e-09,1.8488370279179378e-08,1.4057964865151085e-09,1.0577605791262101e-08,0.09223119851382584,1.1222206200906437,0.012391017705576128,0.6076799486080041,3.406326916733232e-09,1.8488370279179378e-08,1.4057964865151085e-09,1.0577605791262101e-08,0.17857142857142858,0.09375,0.8214285714285714,0.90625,True,False,not_strictly_invertible_from_diagonal
sample_001084,1.872143084780581e-09,1.2096751045298504e-08,1.8384874632349086e-09,1.360770907066211e-08,0.30209479537770123,1.258828652877705,0.04309675182636446,1.018250825930918,1.872143084780581e-09,1.2096751045298504e-08,1.8384874632349086e-09,1.360770907066211e-08,0.7589285714285714,0.20982142857142858,0.24107142857142858,0.7901785714285714,True,False,not_strictly_invertible_from_diagonal
sample_001085,1.3106949804909615e-09,1.342497135681242e-08,1.7503117067814025e-09,1.1302593416750994e-08,0.22853691355245265,1.3105653324293747,0.3122744719236846,1.2933274911433144,1.3106949804909615e-09,1.342497135681242e-08,1.7503117067814025e-09,1.1302593416750994e-08,0.26339285714285715,0.5178571428571429,0.7366071428571429,0.48214285714285715,True,False,not_strictly_invertible_from_diagonal
sample_001086,1.4945989593849692e-09,1.1559622037360384e-08,2.1018691767578924e-09,1.864970722298409e-08,0.0194829980243291,0.5118442103212797,0.26063372223205256,1.5526354158356537,1.4945989593849692e-09,1.1559622037360384e-08,2.1018691767578924e-09,1.864970722298409e-08,0.18303571428571427,0.41517857142857145,0.8169642857142857,0.5848214285714286,True,False,not_strictly_invertible_from_diagonal
