sample_id,delta_consistency_mse,delta_consistency_max_error,delta_consistency_error,absolute_shape,delta_shape,status
sample_002315,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002316,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002317,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002318,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002319,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002320,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002321,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002322,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002323,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002324,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002325,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002326,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002327,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002328,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002329,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002330,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002331,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002332,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002333,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002334,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002335,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002336,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002337,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002338,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002339,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002340,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002341,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002342,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002343,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002344,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002345,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002346,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002347,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002348,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002349,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002350,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002351,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002352,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002353,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002354,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002355,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002356,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002357,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002358,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002359,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002360,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002361,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002362,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002363,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002364,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002365,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002366,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002367,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002368,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002369,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002370,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002371,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002372,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002373,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002374,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002375,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002376,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002377,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002378,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002379,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002380,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002381,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002382,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002383,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002384,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002385,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002386,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002387,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002388,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002389,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002390,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002391,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002392,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002393,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002394,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002395,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002396,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002397,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002398,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002399,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002400,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002401,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002402,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002403,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002404,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002405,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002406,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002407,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002408,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002409,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002410,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002411,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002412,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002413,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002414,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002415,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002416,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002417,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002418,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002419,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002420,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002421,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002422,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002423,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002424,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002425,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002426,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002427,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002428,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002429,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002430,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002431,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002432,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002433,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002434,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002435,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002436,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002437,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002438,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002439,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002440,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002441,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002442,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002443,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002444,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002445,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002446,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002447,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002448,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002449,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002450,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002451,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002452,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002453,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002454,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002455,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002456,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002457,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002458,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002459,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002460,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002461,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002462,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002463,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002464,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002465,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002466,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002467,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002468,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002469,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002470,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002471,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002472,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002473,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002474,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002475,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002476,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002477,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002478,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002479,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002480,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002481,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002482,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002483,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002484,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002485,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002486,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002487,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002488,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002489,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002490,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002491,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002492,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002493,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002494,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002495,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002496,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002497,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002498,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002499,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002500,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002501,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002502,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002503,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002504,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002505,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002506,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002507,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002508,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002509,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002510,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002511,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002512,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002513,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002514,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002515,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002516,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002517,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002518,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002519,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002520,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002521,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002522,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002523,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002524,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002525,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002526,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002527,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002528,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002529,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002530,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002531,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002532,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002533,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002534,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002535,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002536,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002537,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002538,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002539,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002540,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002541,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002542,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002543,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002544,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002545,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002546,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002547,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002548,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002549,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002550,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002551,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002552,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002553,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002554,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002555,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002556,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002557,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002558,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002559,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002560,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002561,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002562,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002563,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002564,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002565,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002566,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002567,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002568,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002569,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002570,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002571,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002572,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002573,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002574,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002575,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002576,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002577,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002578,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002579,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002580,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002581,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002582,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002583,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002584,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002585,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002586,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002587,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002588,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002589,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002590,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002591,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002592,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002593,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002594,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002595,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002596,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002597,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002598,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002599,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002600,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002601,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002602,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002603,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002604,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002605,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002606,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002607,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002608,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002609,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002610,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002611,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002612,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002613,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002614,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002615,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002616,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002617,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002618,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002619,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002620,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002621,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002622,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002623,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002624,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002625,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002626,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002627,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002628,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002629,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002630,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002631,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002632,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002633,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002634,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002635,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002636,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002637,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002638,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002639,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002640,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002641,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002642,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002643,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002644,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002645,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002646,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002647,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002648,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002649,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002650,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002651,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002652,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002653,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002654,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002655,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002656,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002657,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002658,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002659,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002660,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002661,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002662,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002663,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002664,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002665,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002666,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002667,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002668,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002669,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002670,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002671,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002672,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002673,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002674,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002675,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002676,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002677,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002678,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002679,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002680,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002681,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002682,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002683,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002684,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002685,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002686,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002687,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002688,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002689,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002690,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002691,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002692,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002693,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002694,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002695,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002696,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002697,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002698,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002699,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002700,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
sample_002701,0.0,0.0,0.0,"(224, 2)","(224, 2)",ok
